ID do estudante,Nota Corte Grupo Preferência,Código do curso,Média nota Enem,Situação Inscrição Fies,defacto_cutoff
201870499,451.42,1109037,525.74,PARTICIPACAO CANCELADA PELO CANDIDATO,451.42
201870499,451.42,1279561,525.74,PARTICIPACAO CANCELADA PELO CANDIDATO,451.42
201870501,659.98,1283827,592.08,CONTRATADA,592.08
201870501,659.98,1283827,592.08,OPÇÃO NÃO CONTRATADA,592.08
201870502,474.28,51164,617.58,NÃO CONTRATADO,474.28
201870505,471.84,6755,598.38,NÃO CONTRATADO,471.84
201870506,739.08,1185025,725.32,CONTRATADA,724.06
201870507,656.14,10792,596.44,PARTICIPACAO CANCELADA PELO CANDIDATO,556.76
201870507,656.14,10792,596.44,PARTICIPACAO CANCELADA PELO CANDIDATO,556.76
201870507,656.14,10792,596.44,PARTICIPACAO CANCELADA PELO CANDIDATO,556.76
201870508,753.94,18605,724.4,LISTA DE ESPERA,729.74
201870508,753.94,9772,724.4,LISTA DE ESPERA,729.74
201870508,753.94,18594,724.4,LISTA DE ESPERA,729.74
201870509,568.48,1349727,504.0,NÃO CONTRATADO,450.2
201870509,568.48,1204986,504.0,NÃO CONTRATADO,450.2
201870509,568.48,1300204,504.0,NÃO CONTRATADO,450.2
201870510,731.72,1390317,619.74,LISTA DE ESPERA,696.82
201870510,731.72,1399479,619.74,LISTA DE ESPERA,696.82
201870510,731.72,1397772,619.74,LISTA DE ESPERA,696.82
201870512,603.16,89996,533.28,NÃO CONTRATADO,451.72
201870512,603.16,1280164,533.28,NÃO CONTRATADO,451.72
201870512,603.16,1259203,533.28,NÃO CONTRATADO,451.72
201870513,556.56,1077149,492.5,LISTA DE ESPERA,501.42
201870513,556.56,1169763,492.5,LISTA DE ESPERA,501.42
201870513,556.56,107424,492.5,LISTA DE ESPERA,501.42
201870514,560.82,1286465,519.18,NÃO CONTRATADO,454.56
201870514,560.82,1357695,519.18,NÃO CONTRATADO,454.56
201870514,560.82,104746,519.18,NÃO CONTRATADO,454.56
201870515,565.1,1058491,508.08,LISTA DE ESPERA,519.42
201870515,565.1,68263,508.08,LISTA DE ESPERA,519.42
201870515,565.1,1203329,508.08,LISTA DE ESPERA,519.42
201870516,555.64,1058962,493.8,NÃO CONTRATADO,451.94
201870516,555.64,1058983,493.8,NÃO CONTRATADO,451.94
201870516,555.64,1069984,493.8,NÃO CONTRATADO,451.94
201870517,544.9,17046,535.9,NÃO CONTRATADO,499.18
201870517,544.9,17046,535.9,NÃO CONTRATADO,499.18
201870518,525.16,1108119,617.56,NÃO CONTRATADO,454.94
201870518,525.16,1364514,617.56,NÃO CONTRATADO,454.94
201870518,525.16,1405985,617.56,NÃO CONTRATADO,454.94
201870520,602.98,100380,472.06,PARTICIPACAO CANCELADA PELO CANDIDATO,460.56
201870520,602.98,95137,472.06,PARTICIPACAO CANCELADA PELO CANDIDATO,460.56
201870522,628.44,1259735,592.84,PARTICIPACAO CANCELADA PELO CANDIDATO,581.0
201870522,628.44,37285,592.84,PARTICIPACAO CANCELADA PELO CANDIDATO,581.0
201870522,628.44,1177724,592.84,PARTICIPACAO CANCELADA PELO CANDIDATO,581.0
201870523,598.36,114604,478.94,NÃO CONTRATADO,450.44
201870523,598.36,1103168,478.94,NÃO CONTRATADO,450.44
201870523,598.36,1260699,478.94,NÃO CONTRATADO,450.44
201870524,452.16,1279322,452.16,NÃO CONTRATADO,452.16
201870524,452.16,1279322,452.16,NÃO CONTRATADO,452.16
201870526,631.24,1279586,513.8,LISTA DE ESPERA,604.32
201870526,631.24,35443,513.8,LISTA DE ESPERA,604.32
201870526,631.24,1304000,513.8,LISTA DE ESPERA,604.32
201870528,554.06,11234,636.26,CONTRATADA,451.06
201870529,563.74,1192471,530.5,PARTICIPACAO CANCELADA PELO CANDIDATO,524.26
201870529,563.74,1178888,530.5,PARTICIPACAO CANCELADA PELO CANDIDATO,524.26
201870529,563.74,1178888,530.5,PARTICIPACAO CANCELADA PELO CANDIDATO,524.26
201870530,743.04,1192188,743.04,CONTRATADA,736.06
201870531,591.66,108740,682.98,NÃO CONTRATADO,520.18
201870531,591.66,108740,682.98,NÃO CONTRATADO,520.18
201870531,591.66,30338,682.98,NÃO CONTRATADO,520.18
201870532,551.32,18742,515.76,PARTICIPACAO CANCELADA PELO CANDIDATO,496.0
201870532,551.32,1139649,515.76,PARTICIPACAO CANCELADA PELO CANDIDATO,496.0
201870532,551.32,119042,515.76,PARTICIPACAO CANCELADA PELO CANDIDATO,496.0
201870533,516.84,9413,457.06,LISTA DE ESPERA,510.22
201870533,516.84,9413,457.06,LISTA DE ESPERA,510.22
201870534,554.98,118748,571.92,CONTRATADA,450.32
201870534,554.98,20056,571.92,OPÇÃO NÃO CONTRATADA,450.32
201870534,554.98,63670,571.92,OPÇÃO NÃO CONTRATADA,450.32
201870535,618.72,4679,552.96,LISTA DE ESPERA,557.64
201870536,591.34,1069954,549.46,NÃO CONTRATADO,546.48
201870536,591.34,119345,549.46,NÃO CONTRATADO,546.48
201870537,538.42,1180128,572.18,NÃO CONTRATADO,454.9
201870537,538.42,1180128,572.18,NÃO CONTRATADO,454.9
201870538,714.12,1105330,558.98,NÃO CONTRATADO,468.22
201870538,714.12,1105330,558.98,NÃO CONTRATADO,468.22
201870538,714.12,1108450,558.98,NÃO CONTRATADO,468.22
201870540,451.74,1486942,498.3,NÃO CONTRATADO,451.74
201870540,451.74,1486942,498.3,NÃO CONTRATADO,451.74
201870541,754.78,5206,736.5,LISTA DE ESPERA,737.62
201870541,754.78,6711,736.5,LISTA DE ESPERA,737.62
201870542,502.98,1206074,526.32,PARTICIPACAO CANCELADA PELO CANDIDATO,502.98
201870542,502.98,1330913,526.32,PARTICIPACAO CANCELADA PELO CANDIDATO,502.98
201870544,740.22,5000812,681.52,LISTA DE ESPERA,726.72
201870544,740.22,72767,681.52,LISTA DE ESPERA,726.72
201870548,514.96,109028,479.4,NÃO CONTRATADO,450.62
201870548,514.96,68939,479.4,NÃO CONTRATADO,450.62
201870548,514.96,68941,479.4,NÃO CONTRATADO,450.62
201870549,493.76,1258987,532.26,NÃO CONTRATADO,455.74
201870549,493.76,101424,532.26,NÃO CONTRATADO,455.74
201870550,554.98,69767,489.34,LISTA DE ESPERA,521.0
201870550,554.98,96302,489.34,LISTA DE ESPERA,521.0
201870550,554.98,69767,489.34,LISTA DE ESPERA,521.0
201870551,531.84,31799,489.46,NÃO CONTRATADO,451.02
201870551,531.84,24518,489.46,NÃO CONTRATADO,451.02
201870551,531.84,46290,489.46,NÃO CONTRATADO,451.02
201870552,534.26,121445,473.62,NÃO CONTRATADO,451.28
201870552,534.26,121445,473.62,NÃO CONTRATADO,451.28
201870553,642.76,6571,534.66,NÃO CONTRATADO,494.28
201870553,642.76,86726,534.66,NÃO CONTRATADO,494.28
201870553,642.76,6571,534.66,NÃO CONTRATADO,494.28
201870554,541.88,67259,578.56,NÃO CONTRATADO,450.22
201870554,541.88,1328760,578.56,NÃO CONTRATADO,450.22
201870555,595.66,1330544,530.26,NÃO CONTRATADO,450.32
201870555,595.66,1258323,530.26,NÃO CONTRATADO,450.32
201870555,595.66,1259766,530.26,NÃO CONTRATADO,450.32
201870556,601.02,872,672.56,CONTRATADA,467.2
201870557,775.28,84408,775.88,CONTRATADA,767.48
201870558,631.6,111782,522.52,NÃO CONTRATADO,512.22
201870560,533.22,63420,475.06,NÃO CONTRATADO,459.52
201870560,533.22,15214,475.06,NÃO CONTRATADO,459.52
201870560,533.22,15259,475.06,NÃO CONTRATADO,459.52
201870561,548.12,1323969,509.34,NÃO CONTRATADO,450.16
201870561,548.12,82227,509.34,NÃO CONTRATADO,450.16
201870561,548.12,81113,509.34,NÃO CONTRATADO,450.16
201870562,552.8,17941,576.0,NÃO CONTRATADO,450.0
201870563,728.74,98409,556.76,LISTA DE ESPERA,725.54
201870564,649.44,1409835,485.92,LISTA DE ESPERA,591.26
201870564,649.44,1514430,485.92,LISTA DE ESPERA,591.26
201870564,649.44,1409835,485.92,LISTA DE ESPERA,591.26
201870565,530.52,1259097,585.46,CONTRATADA,458.56
201870567,548.44,17888,605.78,CONTRATADA,455.8
201870567,548.44,85418,605.78,OPÇÃO NÃO CONTRATADA,455.8
201870571,584.72,1165971,514.1,NÃO CONTRATADO,469.46
201870571,584.72,111978,514.1,NÃO CONTRATADO,469.46
201870571,584.72,37979,514.1,NÃO CONTRATADO,469.46
201870572,677.86,1349659,601.08,PARTICIPACAO CANCELADA PELO CANDIDATO,614.36
201870573,731.52,82224,728.74,NÃO CONTRATADO,701.46
201870573,731.52,100956,728.74,NÃO CONTRATADO,701.46
201870574,553.56,67423,516.76,PARTICIPACAO CANCELADA PELO CANDIDATO,499.08
201870574,553.56,76965,516.76,PARTICIPACAO CANCELADA PELO CANDIDATO,499.08
201870574,553.56,121409,516.76,PARTICIPACAO CANCELADA PELO CANDIDATO,499.08
201870575,553.7,1304995,561.3,PARTICIPACAO CANCELADA PELO CANDIDATO,455.0
201870575,553.7,1263776,561.3,PARTICIPACAO CANCELADA PELO CANDIDATO,455.0
201870575,553.7,73964,561.3,PARTICIPACAO CANCELADA PELO CANDIDATO,455.0
201870577,624.06,1284860,497.22,NÃO CONTRATADO,451.54
201870577,624.06,1280850,497.22,NÃO CONTRATADO,451.54
201870577,624.06,20096,497.22,NÃO CONTRATADO,451.54
201870580,578.0,39072,494.5,LISTA DE ESPERA,468.08
201870581,648.36,1364131,494.4,LISTA DE ESPERA,608.36
201870581,648.36,1134368,494.4,LISTA DE ESPERA,608.36
201870582,744.1,1399480,667.64,LISTA DE ESPERA,741.14
201870584,595.06,1257915,511.64,LISTA DE ESPERA,595.06
201870585,557.56,1279527,521.12,NÃO CONTRATADO,477.14
201870589,535.0,60590,490.66,LISTA DE ESPERA,501.6
201870589,535.0,1139928,490.66,LISTA DE ESPERA,501.6
201870589,535.0,1151292,490.66,LISTA DE ESPERA,501.6
201870590,490.22,106132,469.46,REJEITADA PELA CPSA,454.2
201870592,535.44,44934,484.32,LISTA DE ESPERA,489.82
201870592,535.44,8579,484.32,LISTA DE ESPERA,489.82
201870592,535.44,88514,484.32,LISTA DE ESPERA,489.82
201870593,589.82,21354,626.9,NÃO CONTRATADO,459.52
201870594,498.88,103549,564.0,NÃO CONTRATADO,473.1
201870594,498.88,103549,564.0,NÃO CONTRATADO,473.1
201870594,498.88,1190311,564.0,NÃO CONTRATADO,473.1
201870595,564.5,53397,501.14,NÃO CONTRATADO,450.06
201870595,564.5,115456,501.14,NÃO CONTRATADO,450.06
201870595,564.5,37985,501.14,NÃO CONTRATADO,450.06
201870597,599.86,1404375,584.3,CONTRATADA,584.3
201870599,452.4,87251,493.08,NÃO CONTRATADO,452.4
201870599,452.4,19718,493.08,NÃO CONTRATADO,452.4
201870599,452.4,18697,493.08,NÃO CONTRATADO,452.4
201870600,606.22,16707,523.52,LISTA DE ESPERA,542.16
201870600,606.22,16707,523.52,LISTA DE ESPERA,542.16
201870600,606.22,16707,523.52,LISTA DE ESPERA,542.16
201870602,514.3,1280559,527.5,NÃO CONTRATADO,452.14
201870602,514.3,1330334,527.5,NÃO CONTRATADO,452.14
201870603,582.08,70554,543.2,LISTA DE ESPERA,553.4
201870603,582.08,55388,543.2,LISTA DE ESPERA,553.4
201870603,582.08,50926,543.2,LISTA DE ESPERA,553.4
201870604,564.5,44664,502.4,NÃO CONTRATADO,450.06
201870604,564.5,21352,502.4,NÃO CONTRATADO,450.06
201870604,564.5,37985,502.4,NÃO CONTRATADO,450.06
201870606,650.22,1304777,567.62,LISTA DE ESPERA,612.38
201870606,650.22,1304777,567.62,LISTA DE ESPERA,612.38
201870606,650.22,104554,567.62,LISTA DE ESPERA,612.38
201870607,631.24,122817,550.2,LISTA DE ESPERA,604.32
201870608,591.34,94313,582.52,CONTRATADA,546.48
201870608,591.34,94313,582.52,OPÇÃO NÃO CONTRATADA,546.48
201870609,588.2,1303399,583.18,NÃO CONTRATADO,450.96
201870609,588.2,1303399,583.18,NÃO CONTRATADO,450.96
201870609,588.2,1441317,583.18,NÃO CONTRATADO,450.96
201870610,579.36,81038,486.5,NÃO CONTRATADO,451.36
201870612,564.5,37985,487.26,NÃO CONTRATADO,450.06
201870612,564.5,76381,487.26,NÃO CONTRATADO,450.06
201870612,564.5,112002,487.26,NÃO CONTRATADO,450.06
201870613,568.28,1406113,514.0,LISTA DE ESPERA,541.62
201870613,568.28,1200675,514.0,LISTA DE ESPERA,541.62
201870613,568.28,34096,514.0,LISTA DE ESPERA,541.62
201870614,562.6,1481801,505.92,LISTA DE ESPERA,537.4
201870614,562.6,1439394,505.92,LISTA DE ESPERA,537.4
201870614,562.6,1505931,505.92,LISTA DE ESPERA,537.4
201870616,636.02,1420409,519.6,LISTA DE ESPERA,593.18
201870616,636.02,1382715,519.6,LISTA DE ESPERA,593.18
201870616,636.02,1364387,519.6,LISTA DE ESPERA,593.18
201870621,495.38,122819,527.04,NÃO CONTRATADO,452.72
201870621,495.38,1190560,527.04,NÃO CONTRATADO,452.72
201870621,495.38,90705,527.04,NÃO CONTRATADO,452.72
201870622,620.62,107420,466.92,LISTA DE ESPERA,592.4
201870622,620.62,1441085,466.92,LISTA DE ESPERA,592.4
201870622,620.62,8059,466.92,LISTA DE ESPERA,592.4
201870623,733.4,8698,473.66,LISTA DE ESPERA,720.56
201870624,609.52,1484333,585.64,LISTA DE ESPERA,598.76
201870624,609.52,1484467,585.64,LISTA DE ESPERA,598.76
201870624,609.52,1484468,585.64,LISTA DE ESPERA,598.76
201870625,753.94,75821,684.6,LISTA DE ESPERA,729.74
201870625,753.94,18594,684.6,LISTA DE ESPERA,729.74
201870625,753.94,5001183,684.6,LISTA DE ESPERA,729.74
201870626,728.74,98409,604.68,LISTA DE ESPERA,725.54
201870627,595.36,84751,531.16,LISTA DE ESPERA,588.28
201870629,494.78,66288,469.76,NÃO CONTRATADO,451.8
201870630,609.64,42668,651.76,CONTRATADA,563.68
201870631,595.96,1322668,595.54,OPÇÃO NÃO CONTRATADA,589.68
201870632,650.22,10806,493.7,LISTA DE ESPERA,612.38
201870632,650.22,51405,493.7,LISTA DE ESPERA,612.38
201870632,650.22,1177420,493.7,LISTA DE ESPERA,612.38
201870633,554.24,16834,517.88,LISTA DE ESPERA,523.16
201870633,554.24,16834,517.88,LISTA DE ESPERA,523.16
201870634,543.9,1405650,575.08,NÃO CONTRATADO,466.74
201870634,543.9,1405650,575.08,NÃO CONTRATADO,466.74
201870635,491.88,1300458,605.78,NÃO CONTRATADO,482.44
201870636,728.1,85652,711.38,LISTA DE ESPERA,720.06
201870636,728.1,1184060,711.38,LISTA DE ESPERA,720.06
201870637,491.22,1258839,560.74,CONTRATADA,491.22
201870637,491.22,1332354,560.74,OPÇÃO NÃO CONTRATADA,491.22
201870637,491.22,1258839,560.74,OPÇÃO NÃO CONTRATADA,491.22
201870639,612.78,4302,555.8,NÃO CONTRATADO,550.16
201870640,637.98,5000996,472.18,LISTA DE ESPERA,579.5
201870640,637.98,1385618,472.18,LISTA DE ESPERA,579.5
201870640,637.98,90022,472.18,LISTA DE ESPERA,579.5
201870641,481.54,95898,672.08,NÃO CONTRATADO,458.26
201870641,481.54,11242,672.08,NÃO CONTRATADO,458.26
201870641,481.54,11242,672.08,NÃO CONTRATADO,458.26
201870644,495.56,67221,495.56,NÃO CONTRATADO,495.56
201870645,554.98,1036337,471.26,NÃO CONTRATADO,460.8
201870645,554.98,1036337,471.26,NÃO CONTRATADO,460.8
201870645,554.98,1313042,471.26,NÃO CONTRATADO,460.8
201870647,591.34,73746,558.18,NÃO CONTRATADO,546.48
201870647,591.34,70566,558.18,NÃO CONTRATADO,546.48
201870647,591.34,53701,558.18,NÃO CONTRATADO,546.48
201870650,548.12,82227,568.06,NÃO CONTRATADO,450.16
201870650,548.12,18442,568.06,NÃO CONTRATADO,450.16
201870650,548.12,81113,568.06,NÃO CONTRATADO,450.16
201870651,546.98,968,517.28,NÃO CONTRATADO,461.44
201870652,612.06,1404472,502.9,NÃO CONTRATADO,450.02
201870652,612.06,1330429,502.9,NÃO CONTRATADO,450.02
201870652,612.06,1330429,502.9,NÃO CONTRATADO,450.02
201870653,759.22,1408505,664.42,LISTA DE ESPERA,749.68
201870655,547.38,71029,452.0,LISTA DE ESPERA,474.42
201870657,531.44,1143674,591.94,CONTRATADA,451.46
201870657,531.44,1322549,591.94,OPÇÃO NÃO CONTRATADA,451.46
201870658,636.92,73350,561.9,LISTA DE ESPERA,594.02
201870660,631.38,1365601,506.3,LISTA DE ESPERA,535.78
201870660,631.38,1331007,506.3,LISTA DE ESPERA,535.78
201870660,631.38,1285817,506.3,LISTA DE ESPERA,535.78
201870664,731.72,1397771,591.52,LISTA DE ESPERA,696.82
201870664,731.72,1399479,591.52,LISTA DE ESPERA,696.82
201870664,731.72,1397772,591.52,LISTA DE ESPERA,696.82
201870665,603.62,121417,590.36,LISTA DE ESPERA,573.28
201870666,574.18,112508,578.86,PARTICIPACAO CANCELADA PELO CANDIDATO,559.62
201870668,456.06,5000029,495.58,PARTICIPACAO CANCELADA PELO CANDIDATO,454.48
201870669,624.06,60020,547.48,NÃO CONTRATADO,451.54
201870669,624.06,1280850,547.48,NÃO CONTRATADO,451.54
201870670,589.6,1263599,549.54,NÃO CONTRATADO,450.66
201870671,583.12,1263908,549.58,NÃO CONTRATADO,536.34
201870671,583.12,46332,549.58,NÃO CONTRATADO,536.34
201870671,583.12,1386588,549.58,NÃO CONTRATADO,536.34
201870672,612.38,1387914,462.54,LISTA DE ESPERA,611.52
201870674,737.26,1399478,647.36,LISTA DE ESPERA,715.68
201870674,737.26,1408262,647.36,LISTA DE ESPERA,715.68
201870675,749.3,1483773,545.14,LISTA DE ESPERA,729.16
201870677,600.98,53314,641.56,NÃO CONTRATADO,541.88
201870677,600.98,53314,641.56,NÃO CONTRATADO,541.88
201870677,600.98,1299953,641.56,NÃO CONTRATADO,541.88
201870679,656.14,10792,572.08,NÃO CONTRATADO,556.76
201870679,656.14,48439,572.08,NÃO CONTRATADO,556.76
201870679,656.14,48439,572.08,NÃO CONTRATADO,556.76
201870680,529.14,1352273,578.78,CONTRATADA,509.88
201870680,529.14,1352273,578.78,OPÇÃO NÃO CONTRATADA,509.88
201870681,555.56,16939,528.34,NÃO CONTRATADO,457.34
201870681,555.56,1135069,528.34,NÃO CONTRATADO,457.34
201870681,555.56,1263622,528.34,NÃO CONTRATADO,457.34
201870682,553.74,19584,538.88,OPÇÃO NÃO CONTRATADA,484.94
201870684,658.26,17531,600.7,NÃO CONTRATADO,582.44
201870684,658.26,1083087,600.7,NÃO CONTRATADO,582.44
201870684,658.26,1083087,600.7,NÃO CONTRATADO,582.44
201870685,768.86,1200712,669.74,LISTA DE ESPERA,766.46
201870687,487.5,15543,522.7,NÃO CONTRATADO,460.88
201870687,487.5,15555,522.7,NÃO CONTRATADO,460.88
201870687,487.5,72533,522.7,NÃO CONTRATADO,460.88
